ID,HanChar,GroundTruth,ImageBox
DVSKTT_thu.VII.14b.4,豈不為仁明之累乎格宗至性聰敏学問高明,𡸈不為人明之累乎裕宗至性聰敏𭓇問髙明,"[[119.0, 60.0], [169.54545454545453, 60.0], [146.8181818181818, 815.2727272727273], [144.45454545454544, 815.2727272727273]]"
DVSKTT_thu.VII.14b.5,武文脩四夷宾服紹大浴之寺政事悉举,武僃文脩四夷賓服紹豊大治之時政事悉󰁮,"[[91.0, 56.0], [142.54545454545453, 56.0], [118.0, 817.0], [116.45454545454545, 817.0]]"
DVSKTT_thu.VII.14b.6,似可取矣然面脱節信仁鄒庚縱聚唐之救開,似可取矣然而晚節信任鄒庚縱聚麀之欲開,"[[436.45454545454544, 62.90909090909091], [459.45454545454544, 62.90909090909091], [84.0, 459.9090909090909], [61.0, 459.9090909090909]]"
DVSKTT_thu.VII.14b.7,胎博之場荒游無度饥链荐臻陳家之業由此,暏博之塲荒游無度飢饉荐臻陳家之業由此,"[[31.0, 60.0], [80.54545454545455, 60.0], [56.0, 807.6363636363636], [53.72727272727273, 807.6363636363636]]"
DVSKTT_thu.VII.14b.8,而衰藝宗削平内難光复物有敬天爱民之,而衰藝宗削平内難光復舊物有敬天爱民之,"[[4.0, 61.0], [46.90909090909091, 61.0], [26.0, 810.5454545454545], [24.909090909090907, 810.5454545454545]]"
DVSKTT_thu.VII.15a.0,2 有保邦制治之規僊邀有取士之科菜和有,實有保󰘊制治之䂓僊逰有取士之科葆和有,"[[271.54545454545456, 58.0], [293.54545454545456, 58.0], [649.0, 451.09090909090907], [627.0, 451.09090909090907]]"
DVSKTT_thu.VII.15a.1,餘之集定国朝之制除沙州截脚之,餘暇之集定國朝禮󰀩之制除沙州截脚之令,"[[232.63636363636363, 57.0], [282.3636363636364, 57.0], [256.0, 800.8181818181818], [249.0, 800.8181818181818]]"
DVSKTT_thu.VII.15a.2,規模功烈烟彪宇宙然茶有而断不走,䂓模功烈炳彪宇宙然恭儉有餘而剛斷不足,"[[202.63636363636363, 57.0], [254.27272727272728, 57.0], [247.9090909090909, 805.6363636363636], [219.9090909090909, 805.6363636363636]]"
DVSKTT_thu.VII.15a.3,外面古冠侵逼京畿内面逆胡宽寄神器陳家,外而占㓂侵逼京畿内而逆胡窺窬神噐陳家,"[[168.0, 56.90909090909091], [197.0, 56.90909090909091], [568.8181818181818, 458.1818181818182], [539.8181818181818, 458.1818181818182]]"
DVSKTT_thu.VII.15a.4,之业由此面亡睿宗受禅之初留心圖治进,之業由此而亡睿宗受神之初留心圖治󰱇将,"[[140.0, 57.90909090909091], [534.0, 57.90909090909091], [164.0, 450.9090909090909], [509.99999999999994, 450.9090909090909]]"
DVSKTT_thu.VII.15a.5,練兵裁科取士帝有制皇訓有書似可有為,練兵設科取士帝箴有制皇訓有書自可有為,"[[109.81818181818181, 54.0], [137.8181818181818, 54.0], [507.8181818181818, 454.27272727272725], [479.8181818181818, 454.27272727272725]]"
DVSKTT_thu.VII.15a.6,然竈仁处威以啓奸臣潜窃之謝拒黎锡患,然𫳭任外戚以啓奸臣僣竊之謀拒黎錫忠諫,"[[79.9090909090909, 58.0], [126.63636363636363, 58.0], [103.0, 803.7272727272727], [100.81818181818181, 803.7272727272727]]"
DVSKTT_thu.VII.15a.7,之疏聽子平能奏之言親征占城輕八倚忙之,之䟽聽子平詭奏之言親征占城輕入倚忙之,"[[51.0, 56.0], [74.0, 56.0], [445.8181818181818, 451.8181818181818], [422.8181818181818, 451.8181818181818]]"
DVSKTT_thu.VII.15a.8,润念兵取祸卒其身簡皇重心益甚兼德,洞忿兵取禍卒殞其身簡皇童心益甚秉德不,"[[18.0, 58.0], [43.0, 58.0], [412.99999999999994, 452.72727272727275], [387.99999999999994, 452.72727272727275]]"
DVSKTT_thu.VII.15b.0,常運寶貨以藏天健之内须旗以厚季之,常運寶貨以臧天健之山頒旗劎以厚季犛之,"[[242.0, 56.0], [267.0, 56.0], [643.3636363636363, 458.54545454545456], [618.3636363636363, 458.54545454545456]]"
DVSKTT_thu.VII.15b.1,賜禦冠無謀威命不振卒使甫黄得志而資福,賜禦㓂無謀威令不振卒使蒲黄得志而資福,"[[210.9090909090909, 55.0], [261.45454545454544, 55.0], [236.0, 812.1818181818181], [233.63636363636363, 812.1818181818181]]"
DVSKTT_thu.VII.15b.2,見四順宗聽命權臣徒摊虛金之役未,見囚順宗聽命權臣徒擁虚噐金甌之役未󰰾,"[[182.9090909090909, 57.81818181818182], [207.9090909090909, 57.81818181818182], [583.3636363636363, 457.6363636363636], [558.3636363636363, 457.6363636363636]]"
DVSKTT_thu.VII.15b.3,石城之宴方刻侯就誅至靈帰隐卒使赤肯,石城之宴方醲列侯就誅至靈㱕隱卒使赤觜,"[[152.0, 57.0], [194.9090909090909, 57.0], [174.0, 810.3636363636363], [172.9090909090909, 810.3636363636363]]"
DVSKTT_thu.VII.15b.4,横行面亚清見通帝以幼冲之年废立之,横行而玉清見逼少帝以幼冲之年廢立之權,"[[123.0, 54.0], [166.8181818181818, 54.0], [145.0, 811.2727272727273], [144.8181818181818, 811.2727272727273]]"
DVSKTT_thu.VII.15b.5,於胡季举之口面陈家之七矣抑又之,出於胡季犛之口而陳家之祚亡矣抑又論之,"[[93.0, 58.0], [487.8181818181818, 58.0], [116.0, 452.8181818181818], [464.8181818181818, 452.8181818181818]]"
DVSKTT_thu.VII.15b.6,陳家歷代几十二帝享國一百七十餘年,陳家歷代凡十二帝享國一百七十餘年所可,"[[64.0, 54.0], [107.81818181818181, 54.0], [86.0, 807.3636363636363], [85.81818181818181, 807.3636363636363]]"
DVSKTT_thu.VII.15b.7,者太宗有帝王之量聖宗有仁厚之德仁宗,稱者太宗有帝王之量聖宗有仁厚之德仁宗,"[[404.9090909090909, 58.0], [427.9090909090909, 58.0], [57.0, 451.9090909090909], [404.9090909090909, 451.9090909090909]]"
DVSKTT_thu.VII.15b.8,有重典之功英宗有達孝之實明宗有交治之,有重興之功英宗有達孝之實明宗有文治之,"[[378.6363636363636, 56.0], [402.6363636363636, 56.0], [29.0, 452.8181818181818], [5.0, 452.8181818181818]]"
DVSKTT_thu.VII.16a.0,體宗有收復之馈然惠具轼面君臣之道,體藝宗有恢復之績然惠宗見弑而君臣之道,"[[259.54545454545456, 54.0], [310.27272727272725, 54.0], [283.0, 813.090909090909], [277.72727272727275, 813.090909090909]]"
DVSKTT_thu.VII.16a.1,丧仁者不為也靈慈見娶而夫婦之恩乖变者,䘮仁者不爲也靈慈見娶而夫婦之恩乖義者,"[[230.45454545454547, 53.0], [282.1818181818182, 53.0], [254.0, 818.7272727272727], [248.63636363636363, 818.7272727272727]]"
DVSKTT_thu.VII.16a.2,不為也以堂堂之天子而為竹林之禅智者不,不爲也以堂堂之天子而爲竹林之禅智者不,"[[199.63636363636363, 55.0], [251.27272727272728, 55.0], [247.63636363636363, 812.1818181818181], [219.63636363636363, 812.1818181818181]]"
DVSKTT_thu.VII.16a.3,為也以肅之王姬面為古城之配禮者不為,爲也以肅肅之王姬而爲占城之配禮者不爲,"[[169.54545454545453, 54.0], [222.1818181818182, 54.0], [194.0, 814.0], [188.63636363636363, 814.0]]"
DVSKTT_thu.VII.16a.4,也親迎其子之妻則倫之亂矣嬖幸倡人之女,也親迎其子之妻則倫之亂矣嬖幸倡人之女,"[[137.9090909090909, 53.0], [190.36363636363637, 53.0], [164.0, 808.2727272727273], [161.54545454545453, 808.2727272727273]]"
DVSKTT_thu.VII.16a.5,則祸之胎矣後宫龙池之避則志荒矣外戚,則禍之胎矣後宫苑池之逰則志荒矣外戚權,"[[109.45454545454545, 53.0], [164.0, 53.0], [160.36363636363637, 810.1818181818181], [130.36363636363637, 810.1818181818181]]"
DVSKTT_thu.VII.16a.6,臣之電则政壹矣帝王脩齊治平之道果如是,臣之𫳭則政蠹矣帝王脩齊治平之道果如是,"[[78.45454545454545, 53.0], [128.27272727272728, 53.0], [124.63636363636363, 813.0], [96.63636363636363, 813.0]]"
DVSKTT_thu.VII.16a.7,乎在朝之臣则有日炳建子之功國献白,乎在朝之臣則有日燏建󰚴子之功國峻献白,"[[47.81818181818182, 52.0], [96.54545454545455, 52.0], [72.0, 812.0], [67.81818181818181, 812.0]]"
DVSKTT_thu.VII.16a.8,藤之捷亦贡顏於汾陽冠萊公之各眷固可,藤之捷亦頡頏於郭汾陽㓂萊公之名󰕑固可,"[[15.818181818181818, 51.0], [69.27272727272727, 51.0], [65.63636363636363, 808.1818181818181], [37.63636363636363, 808.1818181818181]]"
DVSKTT_thu.VII.16b.0,矣至於陳光馮佐周陳元且苑五老,稱矣至於陳光啓馮佐周陳元旦范五老段汝,"[[245.54545454545453, 63.0], [300.09090909090907, 63.0], [271.90909090909093, 804.9090909090909], [266.45454545454544, 804.9090909090909]]"
DVSKTT_thu.VII.16b.1,谐張超丁拱墙范孟阮患音黎伯适之諸,諧張漢超丁拱垣范師孟阮忠彦黎伯适之諸,"[[213.8181818181818, 54.90909090909091], [263.45454545454544, 54.90909090909091], [238.0, 814.0], [234.72727272727272, 814.0]]"
DVSKTT_thu.VII.16b.2,賢而寺君或以见殊宜其治之不古若也如,賢而時君或以見踈宜其治之不古若也他如,"[[184.8181818181818, 58.0], [232.54545454545453, 58.0], [231.63636363636363, 807.5454545454545], [206.63636363636363, 807.5454545454545]]"
DVSKTT_thu.VII.16b.3,陳克終之奸陳慶餘之食鄙何足護大抵,陳克終之奸邪陳慶餘之貪鄙何足𬢱㢤大抵,"[[153.8181818181818, 56.0], [205.36363636363637, 56.0], [179.0, 809.3636363636363], [175.63636363636363, 809.3636363636363]]"
DVSKTT_thu.VII.16b.4,李陳之亡雖由網常之紊亂亦由具端之豊惑,李陳之亡雖由綱常之紊亂亦由異端之蠱惑,"[[123.0, 56.0], [146.0, 56.0], [520.5454545454545, 453.8181818181818], [497.5454545454545, 453.8181818181818]]"
DVSKTT_thu.VII.16b.5,叢庫线而造佛像数庫銅而鑄洪鍾裁庫紙面,𭛁庫钱而造佛像𭛁庫銅而鑄洪鍾𭛁庫紙而,"[[94.81818181818181, 58.0], [138.72727272727272, 58.0], [116.0, 803.7272727272727], [113.9090909090909, 803.7272727272727]]"
DVSKTT_thu.VII.16b.6,寫佛經李朝之事佛矣然殺李氏之子孫者,寫佛經李朝之事佛謹矣然殺李氏之子孫者,"[[62.81818181818182, 59.0], [113.45454545454545, 59.0], [88.0, 806.6363636363636], [84.63636363636363, 806.6363636363636]]"
DVSKTT_thu.VII.16b.7,统冉於陳守度之兒除面佛不散救以天子而,纔出於陳守度之兇險而佛不䏻救以天子而,"[[31.90909090909091, 56.0], [58.90909090909091, 56.0], [428.9090909090909, 451.6363636363636], [401.9090909090909, 451.6363636363636]]"
DVSKTT_thu.VII.16b.8,大士以姬面為丘已以王主而為僧鬼陳,爲大士以妃嬪而爲丘尼以王主而爲僧眾陳,"[[4.0, 55.0], [51.63636363636363, 55.0], [28.0, 808.3636363636363], [25.818181818181817, 808.3636363636363]]"
DVSKTT_thu.VII.17a.0,家之事佛篤矣陈氏之宗室者者肉於胡,家之事佛篤矣然弑陳氏之宗室者皆出於胡,"[[262.8181818181818, 57.0], [308.6363636363636, 57.0], [285.0, 812.2727272727273], [282.8181818181818, 812.2727272727273]]"
DVSKTT_thu.VII.17a.1,季弊之奸欺而佛不肤度則奉佛之事果何補,季犛之奸甚而佛不䏻度則奉佛之事果何補,"[[233.72727272727272, 57.0], [280.54545454545456, 57.0], [277.8181818181818, 812.2727272727273], [252.8181818181818, 812.2727272727273]]"
DVSKTT_thu.VII.17a.2,教若夫胡季掖庭之親捻臣之恶肆虐,㢤若夫胡季犛倚掖庭之親稔奸臣之惡肆虐,"[[202.0, 54.0], [225.0, 54.0], [604.090909090909, 455.9090909090909], [581.090909090909, 455.9090909090909]]"
DVSKTT_thu.VII.17a.3,以暴其民欺君而篡其位盈海内離心,以暴其民欺君而簒其位罪盈怨積海内離心,"[[172.0, 58.90909090909091], [197.0, 58.90909090909091], [570.6363636363636, 459.54545454545456], [545.6363636363636, 459.54545454545456]]"
DVSKTT_thu.VII.17a.4,明人入寇身虜國卡死他鄉之思卒為天下,明人入㓂身虜國亡死作他鄕之鬼卒為天下,"[[141.0, 57.0], [187.72727272727272, 57.0], [165.0, 811.3636363636363], [162.8181818181818, 811.3636363636363]]"
DVSKTT_thu.VII.17a.5,所笑胡漢誉承墓國之後行暴民之政明人南,所笑胡漢蒼承簒國之後行暴民之政明人南,"[[109.81818181818181, 58.0], [157.54545454545453, 58.0], [134.8181818181818, 811.3636363636363], [132.54545454545453, 811.3636363636363]]"
DVSKTT_thu.VII.17a.6,侵面開河失守社稷為墟天網恢恢而不痛,侵而䦕河失守社稷為墟天綱恢恢踈而不漏,"[[81.0, 57.0], [124.9090909090909, 57.0], [104.0, 810.3636363636363], [101.9090909090909, 810.3636363636363]]"
DVSKTT_thu.VII.17a.7,呼禮莫大於分分莫大於冬各分者国之隄,嗚呼禮莫大於分分莫大於名名分者國之隄,"[[50.0, 57.0], [96.72727272727272, 57.0], [74.0, 810.3636363636363], [72.72727272727272, 810.3636363636363]]"
DVSKTT_thu.VII.17a.8,防不可不蘸各分正則網常立彼龍以弟试,防不可不謹名分正則綱常立彼龍鋌以弟弑,"[[18.0, 58.0], [66.63636363636363, 58.0], [64.81818181818181, 805.6363636363636], [39.81818181818181, 805.6363636363636]]"
DVSKTT_thu.VII.17b.0,兄而篡其国是乱贼之尤也而史臣乃以皇帝,兄而簒其國是乱賊之尤也而史臣乃以皇帝,"[[252.72727272727272, 61.0], [299.54545454545456, 61.0], [296.8181818181818, 810.6363636363636], [271.8181818181818, 810.6363636363636]]"
DVSKTT_thu.VII.17b.1,書之则各不正矣季以臣弑君而奪其位是,書之則名不正矣季犛以臣弑君而奪其位是,"[[220.8181818181818, 58.0], [272.45454545454544, 58.0], [269.72727272727275, 809.4545454545455], [241.72727272727272, 809.4545454545455]]"
DVSKTT_thu.VII.17b.2,奸臣之也面史臣乃以先主書之則分不明,奸臣之魁也而史臣乃以先主書之則分不明,"[[190.0, 59.0], [237.63636363636363, 59.0], [214.0, 812.3636363636363], [211.8181818181818, 812.3636363636363]]"
DVSKTT_thu.VII.17b.3,矣若按春秋之法定褒取之公固當削卧朝之,矣若按春秋之法定褒貶之公固當削卧朝之,"[[159.8181818181818, 57.0], [209.54545454545453, 57.0], [185.0, 811.3636363636363], [179.8181818181818, 811.3636363636363]]"
DVSKTT_thu.VII.17b.4,偽以誅道賊去季之僭號以計奸臣然後,僞稱以誅逆賊去季犛之僣號以討奸臣然後,"[[128.0, 57.0], [154.0, 57.0], [528.5454545454545, 458.54545454545456], [502.5454545454545, 458.54545454545456]]"
DVSKTT_thu.VII.17b.5,正各分於當時扶網常於萬世面史臣之,正名分於當時扶綱常於萬世而史臣之謬可,"[[98.9090909090909, 58.0], [147.63636363636363, 58.0], [124.0, 808.5454545454545], [119.81818181818181, 808.5454545454545]]"
DVSKTT_thu.VII.17b.6,盖洗矣至若陳家忠義之臣如周居敬陳平,盡洗矣至若陳家忠義之臣如周居敬陳平仲,"[[67.9090909090909, 55.0], [116.54545454545455, 55.0], [114.72727272727272, 810.2727272727273], [89.72727272727272, 810.2727272727273]]"
DVSKTT_thu.VII.17b.7,阮瀚陳錫阮銳陶坠陳貫黎桶陳華玄,阮翰陳錫阮鋭陶堅陳實黎桶陳紹范玄齡黎,"[[40.72727272727273, 58.0], [89.45454545454545, 58.0], [64.0, 803.7272727272727], [59.81818181818181, 803.7272727272727]]"
DVSKTT_thu.VII.17b.8,立夫阮央阮雲霓玩黎勤刘常阮沉何德,亞夫阮决阮雲霓阮訶黎勤刘常阮沆何德鄰,"[[9.0, 54.0], [59.54545454545455, 54.0], [35.0, 798.2727272727273], [33.54545454545455, 798.2727272727273]]"
DVSKTT_thu.VII.18a.0,陈真元施之諸賢正氣存芳各不其,陳渴真梁元彪之諸賢正氣猶存芳名不朽其,"[[261.8181818181818, 58.0], [309.54545454545456, 58.0], [285.0, 809.4545454545455], [281.8181818181818, 809.4545454545455]]"
DVSKTT_thu.VII.18a.1,節麦之不可枚辈為陳家而思報仇裘伯,節󰒂之稱不可枚󰁮為陳家而思報仇裴伯耆,"[[232.72727272727272, 58.0], [281.45454545454544, 58.0], [256.0, 807.5454545454545], [251.8181818181818, 807.5454545454545]]"
DVSKTT_thu.VII.18a.2,之心即包脊豫讓之心也為陳家而請立後黎,之心即包胥豫讓之心也為陳家而請立後黎,"[[201.72727272727272, 58.0], [250.45454545454544, 58.0], [225.0, 805.6363636363636], [220.8181818181818, 805.6363636363636]]"
DVSKTT_thu.VII.18a.3,景商之心即舅祀仁傑之心也萬言之書忠,景詢之心即舅犯仁傑之心也萬言之書忠貫,"[[170.8181818181818, 56.0], [220.45454545454544, 56.0], [195.0, 811.2727272727273], [190.8181818181818, 811.2727272727273]]"
DVSKTT_thu.VII.18a.4,日月球斯交之力乎七新之疏麦感鬼神,日月非斯文之力乎七斬之疏󰒂感鬼神非吾,"[[139.0, 60.0], [162.0, 60.0], [534.7272727272727, 456.72727272727275], [511.7272727272727, 456.72727272727275]]"
DVSKTT_thu.VII.18a.5,儒之功乎惜其寺君昏腊不肤信聽以致淪,儒之功乎惜其時君昏暗不䏻信聽以𦤶淪亡,"[[107.9090909090909, 59.0], [156.54545454545453, 59.0], [132.0, 800.9090909090909], [130.63636363636363, 800.9090909090909]]"
DVSKTT_thu.VII.18a.6,無是怪矣迄夫後陳簡定帝即位於播迁之餘,無足怪矣迨夫後陳簡定帝即位於播迁之餘,"[[78.9090909090909, 55.0], [475.6363636363636, 55.0], [102.9090909090909, 453.72727272727275], [451.6363636363636, 453.72727272727275]]"
DVSKTT_thu.VII.18a.7,有鄧悉景真之先與之畅謀奮興斐旅致討明,有鄧悉景真之徒與之恊謀奮興󰒂旅致討明,"[[48.0, 54.0], [93.81818181818181, 54.0], [72.0, 809.2727272727273], [70.72727272727272, 809.2727272727273]]"
DVSKTT_thu.VII.18a.8,賊逋姑之戦復陳所謂仁斐之師也夫何,賊逋姑之戦幾復陳祚所謂仁󰒂之師也夫何,"[[15.909090909090908, 55.0], [66.45454545454545, 55.0], [41.0, 808.3636363636363], [38.63636363636363, 808.3636363636363]]"
DVSKTT_thu.VII.18b.0,整信言遽做良取於敗陳重光帝即位,輕信讒言遽殺良将速取於敗陳重光帝即位,"[[246.8181818181818, 60.0], [296.45454545454544, 60.0], [271.0, 796.2727272727273], [267.72727272727275, 796.2727272727273]]"
DVSKTT_thu.VII.18b.1,於離乱之際有鄧容阮帥之儀與之戮友共國,於離乱之際有鄧容阮帥之儔𭁈之戮力共圖,"[[216.72727272727272, 59.0], [270.27272727272725, 59.0], [243.0, 799.0], [237.63636363636363, 799.0]]"
DVSKTT_thu.VII.18b.2,帝業蔡茄之捷軍聲大振所謂復之舉也天,帝業蔡茄之捷軍聲大振所謂復讐之󰁮也夫,"[[185.8181818181818, 59.0], [237.36363636363637, 59.0], [211.0, 792.3636363636363], [207.63636363636363, 792.3636363636363]]"
DVSKTT_thu.VII.18b.3,何将御不和失其换會遂至於亡差夫鄧悉景,何将帥不和失其機會遂至於亡嗟夫鄧悉景,"[[155.8181818181818, 60.0], [203.54545454545453, 60.0], [179.0, 797.1818181818181], [175.8181818181818, 797.1818181818181]]"
DVSKTT_thu.VII.18b.4,真以説見殺面明人八寇視夫檀道濟見殺面,真以讒見殺而明人入㓂視夫檀道濟見殺而,"[[126.81818181818181, 54.0], [174.54545454545453, 54.0], [150.0, 801.6363636363636], [146.8181818181818, 801.6363636363636]]"
DVSKTT_thu.VII.18b.5,人來侵每武穆見殺而剑人八寇謙佞覆人,魏人來侵岳武穆見殺而金人入㓂讒侫覆人,"[[97.72727272727273, 58.0], [146.45454545454544, 58.0], [142.8181818181818, 798.0], [116.81818181818181, 798.0]]"
DVSKTT_thu.VII.18b.6,國家前後一辙人君用舍之際不可不謹閏胡,國家前後一轍人君用舍之際不可不謹閏胡,"[[66.81818181818181, 60.0], [114.54545454545455, 60.0], [90.0, 797.1818181818181], [86.81818181818181, 797.1818181818181]]"
DVSKTT_thu.VII.18b.7,既歲後陈亦亡境内瓜分福裂甚於周季之,既虜後陳亦亡境内爪分蝠裂甚於周季之時,"[[37.0, 57.0], [62.0, 57.0], [424.7272727272727, 450.72727272727275], [399.7272727272727, 450.72727272727275]]"
